round,client_id,mec_id,uplink_mbps,latency_ms,packet_loss,handover
90,2,3,0.4208,9.95897,0,0
90,3,1,0.4208,30.017,0,0
90,4,2,0.4208,29.959,0,0
90,5,1,0.4208,10.0313,0,0
90,6,2,0.4208,10.0304,0,0
90,7,3,0.4208,9.95897,0,0
90,8,0,0,0,0,0
90,9,3,0.4208,9.95897,0,0
90,10,2,0.4208,9.95984,0,0
90,11,1,0.4208,29.9743,0,0
90,12,2,0.4208,10.0304,0,0
90,13,3,0.4208,10.0321,0,0
90,14,0,0,0,0,0
90,15,2,0.4208,30.032,0,0
90,16,2,0.4208,29.8875,0,0
90,17,2,0.4208,10.0304,0,0
90,18,3,0.33664,20.0317,0,0
90,19,3,0.4208,10.0304,0,0
91,0,3,0.4208,10.0313,0,0
91,1,3,0.4208,9.88754,0,0
91,2,3,0.4208,9.95897,0,0
91,3,1,0.4208,30.0313,0,0
91,4,2,0.4208,29.959,0,0
91,5,1,0.4208,10.0313,0,0
91,6,2,0.4208,10.0304,0,0
91,7,3,0.4208,9.95897,0,0
91,8,0,0,0,0,0
91,9,3,0.4208,9.95897,0,0
91,10,2,0.4208,9.95984,0,0
91,11,1,0.4208,29.9598,0,0
91,12,2,0.4208,10.0304,0,0
91,13,3,0.4208,10.0321,0,0
91,14,0,0,0,0,0
91,15,2,0.4208,30.0321,0,0
91,16,2,0.4208,29.8875,0,0
91,17,2,0.4208,10.0304,0,0
91,18,3,0.50496,20.0317,0,0
91,19,3,0.4208,10.0304,0,0
92,0,3,0.4208,10.0313,0,0
92,1,3,0.4208,9.88754,0,0
92,2,3,0.4208,9.95897,0,0
92,3,1,0.4208,30.0313,0,0
92,4,2,0.4208,29.959,0,0
92,5,1,0.4208,10.0313,0,0
92,6,2,0.4208,10.0304,0,0
92,7,3,0.4208,9.95897,0,0
92,8,0,0,0,0,0
92,9,3,0.4208,9.95897,0,0
92,10,2,0.4208,9.95984,0,0
92,11,1,0.4208,29.9598,0,0
92,12,2,0.4208,10.0304,0,0
92,13,3,0.4208,10.0321,0,0
92,14,0,0,0,0,0
92,15,2,0.4208,30.0321,0,0
92,16,2,0.4208,29.8875,0,0
92,17,2,0.4208,10.0304,0,0
92,18,3,0.33664,20.0317,0,0
92,19,3,0.4208,10.0304,0,0
93,0,3,0.4208,10.0313,0,0
93,1,3,0.4208,9.88754,0,0
93,2,1,0.25248,23.3408,0,1
93,3,1,0.4208,30.0313,0,0
93,4,2,0.4208,29.959,0,0
93,5,1,0.4208,18.0323,0,0
93,6,2,0.4208,10.0304,0,0
93,7,3,0.4208,10.0018,0,0
93,8,0,0,0,0,0
93,9,3,0.4208,9.95897,0,0
93,10,2,0.4208,9.95914,0,0
93,11,1,0.4208,29.9598,0,0
93,12,2,0.4208,10.0304,0,0
93,13,3,0.4208,10.0314,0,0
93,14,0,0,0,0,0
93,15,2,0.4208,30.0321,0,0
93,16,2,0.4208,29.8875,0,0
93,17,2,0.4208,10.0304,0,0
93,18,3,0.50496,20.0319,0,0
93,19,3,0.4208,9.98754,0,0
94,0,3,0.4208,10.0306,0,0
94,1,3,0.4208,9.88754,0,0
94,2,1,0.4208,30.0316,0,0
94,3,2,0.25248,30.0313,0,1
94,4,2,0.4208,29.4447,0,0
94,5,1,0.33664,25.0324,0,0
94,6,2,0.4208,10.0304,0,0
94,7,3,0.4208,10.0304,0,0
94,8,0,0,0,0,0
94,9,3,0.4208,9.95897,0,0
94,10,2,0.4208,9.95897,0,0
94,11,1,0.4208,30.0175,0,0
94,12,2,0.4208,9.51612,0,0
94,13,3,0.4208,10.0313,0,0
94,14,0,0,0,0,0
94,15,2,0.4208,29.9741,0,0
94,16,2,0.4208,29.3733,0,0
94,17,2,0.4208,10.0304,0,0
94,18,3,0.33664,20.0321,0,0
94,19,3,0.4208,9.95897,0,0
95,0,3,0.4208,10.0304,0,0
95,1,3,0.4208,9.88754,0,0
95,2,1,0.4208,30.0318,0,0
95,3,2,0.4208,30.0313,0,0
95,4,2,0.4208,29.3161,0,0
95,5,1,0.4208,30.032,0,0
95,6,2,0.4208,10.0304,0,0
95,7,3,0.4208,10.0304,0,0
95,8,0,0,0,0,0
95,9,3,0.4208,9.95897,0,0
95,10,2,0.4208,9.95897,0,0
95,11,1,0.4208,30.0321,0,0
95,12,2,0.4208,9.38755,0,0
95,13,3,0.4208,14.0316,0,0
95,14,0,0,0,0,0
95,15,2,0.4208,29.9598,0,0
95,16,2,0.4208,29.2447,0,0
95,17,2,0.4208,10.0304,0,0
95,18,3,0.50496,20.0321,0,0
95,19,3,0.4208,9.95897,0,0
96,0,3,0.4208,10.0304,0,0
96,1,3,0.4208,9.88754,0,0
96,2,1,0.4208,30.0316,0,0
96,3,2,0.4208,30.0313,0,0
96,4,2,0.4208,29.3161,0,0
96,5,1,0.4208,30.0321,0,0
96,6,2,0.4208,10.0304,0,0
96,7,3,0.4208,10.0304,0,0
96,8,0,0,0,0,0
96,9,3,0.4208,9.95897,0,0
96,10,2,0.4208,9.95897,0,0
96,11,1,0.4208,30.0321,0,0
96,12,2,0.4208,9.38755,0,0
96,13,3,0.4208,10.0313,0,0
96,14,0,0,0,0,0
96,15,2,0.4208,29.9598,0,0
96,16,2,0.4208,29.2447,0,0
96,17,2,0.4208,10.0304,0,0
96,18,3,0.33664,20.0321,0,0
96,19,3,0.4208,9.95897,0,0
97,0,3,0.4208,10.0304,0,0
97,1,3,0.4208,9.88754,0,0
97,2,1,0.4208,30.0318,0,0
97,3,2,0.4208,30.0313,0,0
97,4,2,0.4208,29.3161,0,0
97,5,1,0.4208,30.0316,0,0
97,6,2,0.4208,10.0304,0,0
97,7,3,0.4208,10.0304,0,0
97,8,0,0,0,0,0
97,9,3,0.4208,9.95897,0,0
97,10,2,0.4208,9.95897,0,0
97,11,1,0.4208,30.0321,0,0
97,12,2,0.4208,9.38754,0,0
97,13,3,0.33664,15.0319,0,0
97,14,0,0,0,0,0
97,15,2,0.4208,29.9598,0,0
97,16,2,0.4208,29.2447,0,0
97,17,2,0.4208,10.0304,0,0
97,18,3,0.50496,20.0321,0,0
97,19,3,0.4208,9.95897,0,0
98,0,3,0.4208,10.0304,0,0
98,1,3,0.4208,9.88754,0,0
98,2,1,0.4208,30.0316,0,0
98,3,2,0.4208,30.0313,0,0
98,4,2,0.4208,29.3161,0,0
98,5,1,0.4208,30.0318,0,0
98,6,2,0.4208,10.0304,0,0
98,7,3,0.4208,10.0304,0,0
98,8,0,0,0,0,0
98,9,3,0.4208,9.95897,0,0
98,10,2,0.4208,9.95897,0,0
98,11,1,0.4208,30.0321,0,0
98,12,2,0.4208,9.38755,0,0
98,13,3,0.4208,14.0318,0,0
98,14,0,0,0,0,0
98,15,2,0.4208,29.9598,0,0
98,16,2,0.4208,29.2447,0,0
98,17,2,0.4208,10.0304,0,0
98,18,3,0.33664,20.0321,0,0
98,19,3,0.4208,9.95897,0,0
99,0,3,0.4208,10.0304,0,0
99,1,3,0.4208,9.88754,0,0
99,2,1,0.4208,26.0318,0,0
99,3,2,0.4208,30.0313,0,0
99,4,2,0.4208,29.3161,0,0
99,5,1,0.4208,30.0314,0,0
99,6,2,0.4208,10.0304,0,0
99,7,3,0.4208,10.0304,0,0
99,8,0,0,0,0,0
99,9,3,0.4208,9.95897,0,0
99,10,2,0.4208,9.95897,0,0
99,11,1,0.4208,30.0321,0,0
99,12,2,0.4208,9.38755,0,0
99,13,3,0.4208,18.0323,0,0
99,14,0,0,0,0,0
99,15,2,0.4208,29.9598,0,0
99,16,2,0.4208,29.2447,0,0
99,17,2,0.4208,10.0304,0,0
99,18,3,0.50496,20.032,0,0
99,19,3,0.4208,9.95897,0,0
100,0,3,0.4208,10.0304,0,0
100,1,3,0.4208,9.88754,0,0
100,2,1,0.50496,23.3655,0,0
100,3,2,0.4208,30.0313,0,0
100,4,2,0.4208,29.3161,0,0
100,5,1,0.4208,30.0316,0,0
100,6,2,0.4208,10.0304,0,0
100,7,3,0.4208,10.0304,0,0
100,8,0,0,0,0,0
100,9,3,0.4208,9.95897,0,0
100,10,2,0.4208,9.95897,0,0
100,11,1,0.4208,30.0321,0,0
100,12,2,0.4208,9.38755,0,0
100,13,3,0.50496,16.6988,0,0
100,14,0,0,0,0,0
100,15,2,0.4208,29.9598,0,0
100,16,2,0.4208,29.2447,0,0
100,17,2,0.4208,10.0304,0,0
100,18,3,0.33664,20.0321,0,0
100,19,3,0.4208,9.95897,0,0
101,0,3,0.4208,10.0304,0,0
101,1,3,0.4208,9.88754,0,0
101,2,1,0.33664,15.0317,0,0
101,3,2,0.4208,30.0313,0,0
101,4,0,0,0,0,0
101,5,1,0.4208,30.0313,0,0
101,6,2,0.4208,10.0304,0,0
101,7,3,0.4208,10.0304,0,0
101,8,0,0,0,0,0
101,9,3,0.4208,9.95897,0,0
101,10,2,0.4208,9.95897,0,0
101,11,1,0.4208,30.0321,0,0
101,12,2,0.4208,9.38754,0,0
101,13,3,0.33664,20.0326,0,0
101,14,0,0,0,0,0
101,15,2,0.4208,29.9598,0,0
101,16,0,0,0,0,0
101,17,2,0.4208,10.0304,0,0
101,18,3,0.50496,20.0324,0,0
101,19,3,0.4208,9.95897,0,0
102,0,3,0.4208,10.0304,0,0
102,1,3,0.4208,9.88754,0,0
102,2,1,0.50496,16.6984,0,0
102,3,2,0.4208,30.0172,0,0
102,4,2,0,0,0,0
102,5,1,0.4208,30.0311,0,0
102,6,2,0.4208,10.0304,0,0
102,7,3,0.4208,10.0304,0,0
102,8,0,0,0,0,0
102,9,3,0.4208,9.95897,0,0
102,10,2,0.4208,9.95897,0,0
102,11,1,0.4208,30.0318,0,0
102,12,2,0.4208,9.35897,0,0
102,13,3,0.50496,20.0326,0,0
102,14,0,0,0,0,0
102,15,2,0.4208,29.9454,0,0
102,16,0,0,0,0,0
102,17,2,0.4208,9.98754,0,0
102,18,3,0.4208,18.0327,0,0
102,19,3,0.4208,9.95897,0,0
103,0,3,0.4208,10.0304,0,0
103,1,3,0.4208,9.88754,0,0
103,2,1,0.4208,18.0318,0,0
103,3,2,0.4208,30.0313,0,0
103,4,2,0.4208,29.3161,0,0
103,5,1,0.4208,30.0314,0,0
103,6,2,0.4208,10.0304,0,0
103,7,3,0.4208,10.0304,0,0
103,8,0,0,0,0,0
103,9,3,0.4208,9.95897,0,0
103,10,2,0.4208,9.95897,0,0
103,11,1,0.4208,30.0321,0,0
103,12,2,0.4208,9.38755,0,0
103,13,3,0.4208,18.0323,0,0
103,14,0,0,0,0,0
103,15,2,0.4208,29.9598,0,0
103,16,0,0,0,0,0
103,17,2,0.4208,10.0304,0,0
103,18,3,0.33664,20.0324,0,0
103,19,3,0.4208,9.95897,0,0
104,0,3,0.4208,10.0304,0.4,0
104,1,3,0.4208,9.88754,0.2,0
104,2,1,0.33664,15.0321,0,0
104,3,2,0.4208,30.0172,0.4,0
104,4,2,0.4208,29.259,0,0
104,5,1,0.4208,30.0311,0.2,0
104,6,2,0.4208,10.0304,0.2,0
104,7,3,0.4208,10.0304,0.4,0
104,8,2,0.16832,29.3161,0,0
104,9,3,0.4208,9.95897,0.2,0
104,10,2,0.4208,9.95897,0.2,0
104,11,1,0.4208,30.0318,0.4,0
104,12,2,0.4208,9.37326,0.4,0
104,13,3,0.4208,14.0309,0.2,0
104,14,0,0,0,0.2,0
104,15,2,0.4208,29.9454,0.4,0
104,16,0,0,0,0,0
104,17,2,0.4208,9.57326,0.2,0
104,18,3,0.50496,20.0321,0.2,0
104,19,3,0.4208,9.95897,0.4,0
105,0,3,0.4208,10.0304,0,0
105,1,3,0.4208,9.88754,0,0
105,2,1,0.50496,16.6987,0,0
105,3,2,0.4208,30.0313,0,0
105,4,2,0.4208,29.2447,0,0
105,5,1,0.4208,30.0313,0,0
105,6,2,0.4208,10.0304,0,0
105,7,3,0.4208,10.0304,0,0
105,8,2,0.4208,29.3161,0,0
105,9,3,0.4208,9.95897,0,0
105,10,2,0.4208,9.95897,0,0
105,11,1,0.4208,30.0321,0,0
105,12,2,0.4208,9.38755,0,0
105,13,3,0.4208,10.0304,0,0
105,14,0,0,0,0,0
105,15,2,0.4208,29.9598,0,0
105,16,0,0,0,0,0
105,17,2,0.4208,9.38755,0,0
105,18,3,0.33664,20.0324,0,0
105,19,3,0.4208,9.95897,0,0
106,0,3,0.4208,10.0304,0,0
106,1,3,0.4208,9.88754,0,0
106,2,1,0.4208,18.0321,0,0
106,3,2,0.4208,30.0313,0,0
106,4,2,0.4208,29.2447,0,0
106,5,1,0.4208,30.0313,0,0
106,6,2,0.4208,10.0304,0,0
106,7,3,0.4208,10.0304,0,0
106,8,2,0.4208,29.3161,0,0
106,9,3,0.4208,9.95897,0,0
106,10,2,0.4208,9.95897,0,0
106,11,1,0.4208,30.0321,0,0
106,12,2,0.4208,9.38755,0,0
106,13,3,0.4208,10.0304,0,0
106,14,0,0,0,0,0
106,15,2,0.4208,29.9598,0,0
106,16,0,0,0,0,0
106,17,2,0.4208,9.38754,0,0
106,18,3,0.50496,20.0321,0,0
106,19,3,0.4208,9.95897,0,0
107,0,3,0.4208,10.0304,0,0
107,1,3,0.4208,9.88754,0,0
107,2,1,0.33664,15.0315,0,0
107,3,2,0.4208,30.0313,0,0
107,4,2,0.4208,29.2447,0,0
107,5,1,0.4208,30.0313,0,0
107,6,2,0.4208,10.0304,0,0
107,7,3,0.4208,10.0304,0,0
107,8,2,0.4208,29.3161,0,0
107,9,3,0.4208,9.95897,0,0
107,10,2,0.4208,9.95897,0,0
107,11,1,0.4208,30.0321,0,0
107,12,2,0.4208,9.38755,0,0
107,13,3,0.4208,10.0304,0,0
107,14,0,0,0,0,0
107,15,2,0.4208,29.9598,0,0
107,16,0,0,0,0,0
107,17,2,0.4208,9.38754,0,0
107,18,3,0.33664,20.0321,0,0
107,19,3,0.4208,9.95897,0,0
108,0,3,0.4208,10.0304,0,0
108,1,3,0.4208,9.88754,0,0
108,2,1,0.50496,16.6988,0,0
108,3,2,0.4208,30.0313,0,0
108,4,2,0.4208,29.2447,0,0
108,5,1,0.4208,30.0313,0,0
108,6,2,0.4208,10.0304,0,0
108,7,3,0.4208,10.0304,0,0
108,8,2,0.4208,29.3161,0,0
108,9,3,0.4208,9.95897,0,0
108,10,2,0.4208,9.95897,0,0
108,11,1,0.4208,30.0321,0,0
108,12,2,0.4208,9.38754,0,0
108,13,3,0.4208,10.0304,0,0
108,14,0,0,0,0,0
108,15,2,0.4208,29.9598,0,0
108,16,0,0,0,0,0
108,17,2,0.4208,9.38755,0,0
108,18,3,0.50496,16.6987,0,0
108,19,3,0.4208,9.95897,0,0
109,0,3,0.4208,10.0304,0,0
109,1,3,0.4208,9.88754,0,0
109,2,1,0.4208,18.0325,0,0
109,3,2,0.4208,30.0313,0,0
109,4,2,0.4208,29.2447,0,0
109,5,1,0.4208,30.0313,0,0
109,6,2,0.4208,10.0304,0,0
109,7,3,0.4208,10.0304,0,0
109,8,2,0.4208,29.3161,0,0
109,9,3,0.4208,9.95897,0,0
109,10,2,0.4208,9.95897,0,0
109,11,1,0.4208,30.0321,0,0
109,12,2,0.4208,9.38755,0,0
109,13,3,0.4208,10.0304,0,0
109,14,0,0,0,0,0
109,15,2,0.4208,29.9598,0,0
109,16,0,0,0,0,0
109,17,2,0.4208,9.40183,0,0
109,18,3,0.4208,10.0313,0,0
109,19,3,0.4208,9.95897,0,0
110,0,3,0.4208,10.0304,0,0
110,1,3,0.4208,9.88754,0,0
110,2,1,0.33664,15.0324,0,0
110,3,2,0.4208,30.0172,0,0
110,4,2,0.4208,29.2447,0,0
110,5,1,0.4208,30.0313,0,0
110,6,2,0.4208,10.0304,0,0
110,7,3,0.4208,10.0304,0,0
110,8,2,0.4208,29.3161,0,0
110,9,3,0.4208,9.95897,0,0
110,10,2,0.4208,9.85897,0,0
110,11,1,0.4208,30.0318,0,0
110,12,2,0.4208,9.38755,0,0
110,13,3,0.4208,10.0304,0,0
110,14,2,0.08416,29.959,0,0
110,15,2,0.4208,29.9454,0,0
110,16,0,0,0,0,0
110,17,2,0.4208,9.45897,0,0
110,18,3,0.4208,10.0313,0,0
110,19,3,0.4208,9.95897,0,0
111,0,3,0.4208,10.0304,0,0
111,1,3,0.4208,9.88754,0,0
111,2,1,0.50496,16.6991,0,0
111,3,2,0.4208,30.0313,0,0
111,4,2,0.4208,29.2447,0,0
111,5,1,0.4208,30.0313,0,0
111,6,2,0.4208,10.0304,0,0
111,7,3,0.4208,10.0304,0,0
111,8,2,0.4208,29.3161,0,0
111,9,3,0.4208,9.95897,0,0
111,10,2,0.4208,9.88754,0,0
111,11,1,0.4208,30.0321,0,0
111,12,2,0.4208,9.38754,0,0
111,13,3,0.4208,10.0304,0,0
111,14,2,0.4208,29.959,0,0
111,15,2,0.4208,29.9598,0,0
111,16,0,0,0,0,0
111,17,2,0.4208,9.41612,0,0
111,18,3,0.4208,10.0313,0,0
111,19,3,0.4208,9.95897,0,0
112,0,3,0.4208,10.0304,0,0
112,1,3,0.4208,9.88754,0,0
112,2,1,0.4208,18.0325,0,0
112,3,2,0.4208,30.0313,0,0
112,4,2,0.4208,29.2447,0,0
112,5,1,0.4208,30.0313,0,0
112,6,2,0.4208,10.0304,0,0
112,7,3,0.4208,10.0304,0,0
112,8,2,0.4208,29.3161,0,0
112,9,3,0.4208,9.95897,0,0
112,10,2,0.4208,9.88754,0,0
112,11,1,0.4208,30.0321,0,0
112,12,2,0.4208,9.38755,0,0
112,13,3,0.4208,10.0304,0,0
112,14,2,0.4208,29.959,0,0
112,15,2,0.4208,29.9598,0,0
112,16,0,0,0,0,0
112,17,2,0.4208,9.38754,0,0
112,18,3,0.4208,10.0313,0,0
112,19,3,0.4208,9.95897,0,0
113,0,3,0.4208,10.0304,0,0
113,1,3,0.4208,9.88754,0,0
113,2,1,0.33664,15.0317,0,0
113,3,2,0.4208,30.0313,0,0
113,4,2,0.4208,29.2447,0,0
113,5,1,0.4208,30.0313,0,0
113,6,2,0.4208,10.0304,0,0
113,7,3,0.4208,10.0304,0,0
113,8,2,0.4208,29.3161,0,0
113,9,3,0.4208,9.95897,0,0
113,10,2,0.4208,9.88754,0,0
113,11,1,0.4208,30.0321,0,0
113,12,2,0.4208,9.38755,0,0
113,13,3,0.4208,10.0304,0,0
113,14,2,0.4208,29.959,0,0
113,15,2,0.4208,29.9598,0,0
113,16,0,0,0,0,0
113,17,2,0.4208,9.38754,0,0
113,18,3,0.33664,15.0319,0,0
113,19,3,0.4208,9.95897,0,0
114,0,3,0.4208,10.0304,0,0
114,1,3,0.4208,9.88754,0,0
114,2,1,0.4208,18.032,0,0
114,3,2,0.4208,30.0313,0,0
114,4,2,0.4208,29.2447,0,0
114,5,1,0.4208,30.0313,0,0
114,6,2,0.4208,10.0304,0,0
114,7,3,0.4208,10.0304,0,0
114,8,2,0.4208,29.3161,0,0
114,9,3,0.4208,9.95897,0,0
114,10,2,0.4208,9.88754,0,0
114,11,1,0.4208,30.0321,0,0
114,12,2,0.4208,9.38755,0,0
114,13,3,0.4208,10.0304,0,0
114,14,2,0.4208,29.959,0,0
114,15,2,0.4208,29.9598,0,0
114,16,0,0,0,0,0
114,17,2,0.4208,9.38755,0,0
114,18,3,0.50496,16.6993,0,0
114,19,3,0.4208,9.95897,0,0
115,0,3,0.4208,10.0304,0,0
115,1,3,0.4208,9.88754,0,0
115,2,1,0.50496,20.032,0,0
115,3,2,0.4208,30.0313,0,0
115,4,2,0.4208,29.2447,0,0
115,5,1,0.4208,30.0313,0,0
115,6,2,0.4208,10.0304,0,0
115,7,3,0.4208,10.0304,0,0
115,8,2,0.4208,29.3161,0,0
115,9,3,0.4208,9.95897,0,0
115,10,2,0.4208,9.88754,0,0
115,11,1,0.4208,30.0321,0,0
115,12,2,0.4208,9.38754,0,0
115,13,3,0.4208,10.0304,0,0
115,14,2,0.4208,29.959,0,0
115,15,2,0.4208,29.9598,0,0
115,16,0,0,0,0,0
115,17,2,0.4208,9.38754,0,0
115,18,3,0.33664,15.0315,0,0
115,19,3,0.4208,9.95897,0,0
116,0,3,0.4208,10.0304,0,0
116,1,3,0.4208,9.88754,0,0
116,2,1,0.4208,18.0321,0,0
116,3,2,0.4208,30.0313,0,0
116,4,2,0.4208,29.2447,0,0
116,5,1,0.4208,30.0313,0,0
116,6,2,0.4208,10.0304,0,0
116,7,3,0.4208,10.0304,0,0
116,8,2,0.4208,29.3161,0,0
116,9,3,0.4208,9.95897,0,0
116,10,2,0.4208,9.88754,0,0
116,11,1,0.4208,30.0321,0,0
116,12,2,0.4208,9.38755,0,0
116,13,3,0.4208,10.0304,0,0
116,14,2,0.4208,29.959,0,0
116,15,2,0.4208,29.9598,0,0
116,16,0,0,0,0,0
116,17,2,0.4208,9.38754,0,0
116,18,3,0.50496,16.699,0,0
116,19,3,0.4208,9.95897,0,0
117,0,3,0.4208,10.0304,0,0
117,1,3,0.4208,9.88754,0,0
117,2,1,0.4208,18.0325,0,0
117,3,2,0.4208,30.0313,0,0
117,4,2,0.4208,29.2447,0,0
117,5,1,0.4208,30.0313,0,0
117,6,2,0.4208,10.0304,0,0
117,7,3,0.4208,10.0304,0,0
117,8,2,0.4208,29.3161,0,0
117,9,3,0.4208,9.95897,0,0
117,10,2,0.4208,9.88754,0,0
117,11,1,0.4208,30.0321,0,0
117,12,2,0.4208,9.38755,0,0
117,13,3,0.4208,10.0304,0,0
117,14,2,0.4208,29.959,0.2,0
117,15,2,0.4208,29.9598,0,0
117,16,0,0,0,0,0
117,17,2,0.4208,9.38755,0,0
117,18,3,0.4208,10.0313,0,0
117,19,3,0.4208,9.95897,0,0
118,0,3,0.4208,10.0304,0,0
118,1,3,0.4208,9.88754,0,0
118,2,1,0.4208,14.0323,0,0
118,3,2,0.4208,30.0313,0,0
118,4,2,0.4208,29.2447,0,0
118,5,1,0.4208,30.0313,0,0
118,6,2,0.4208,10.0304,0,0
118,7,3,0.4208,10.0304,0,0
118,8,2,0.4208,29.3161,0,0
118,9,3,0.4208,9.95897,0,0
118,10,2,0.4208,9.88754,0,0
118,11,1,0.4208,30.0321,0,0
118,12,2,0.4208,9.38754,0,0
118,13,3,0.4208,10.0304,0,0
118,14,2,0.4208,29.959,0,0
118,15,2,0.4208,29.9598,0,0
118,16,0,0,0,0,0
118,17,2,0.4208,9.38754,0,0
118,18,3,0.4208,10.0313,0,0
118,19,3,0.4208,9.95897,0,0
119,0,3,0.4208,10.0304,0,0
119,1,3,0.4208,9.88754,0,0
119,2,1,0.4208,14.0323,0,0
119,3,0,0.4208,30.0313,0,0
119,4,2,0.4208,29.2447,0,0
119,5,1,0.4208,30.0313,0,0
119,6,2,0.4208,10.0304,0,0
119,7,3,0.4208,10.0304,0,0
119,8,2,0.4208,29.3161,0,0
119,9,3,0.4208,9.95897,0,0
119,10,2,0.4208,9.88754,0,0
119,11,1,0.4208,30.0321,0,0
119,12,2,0.4208,9.38755,0,0
119,13,3,0.4208,10.0304,0,0
119,14,2,0.4208,29.959,0,0
119,15,2,0.4208,29.9598,0,0
119,16,0,0,0,0,0
119,17,2,0.4208,9.38755,0,0
119,18,3,0.4208,10.0313,0,0
119,19,3,0.4208,9.95897,0,0
120,0,3,0.4208,10.0313,0,0
120,1,3,0.4208,9.88754,0,0
120,2,1,0.4208,18.0325,0,0
120,3,0,0,0,0,0
120,4,2,0.4208,29.8875,0,0
120,5,1,0.4208,30.0313,0,0
120,6,2,0.4208,10.0304,0,0
120,7,3,0.4208,10.0304,0,0
120,8,2,0.4208,29.959,0,0
120,9,3,0.4208,9.95897,0,0
120,10,2,0.4208,9.88754,0,0
120,11,1,0.4208,30.0321,0,0
120,12,2,0.4208,10.0304,0,0
120,13,3,0.4208,10.0304,0,0
120,14,2,0.4208,29.959,0,0
120,15,2,0.4208,30.0313,0,0
120,16,0,0,0,0,0
120,17,2,0.4208,9.38754,0,0
120,18,3,0.4208,10.0313,0,0
120,19,3,0.4208,9.95897,0,0
121,0,3,0.4208,10.0313,0,0
121,1,3,0.4208,9.88754,0,0
121,2,1,0.4208,14.0323,0,0
121,3,0,0,0,0,0
121,4,2,0.4208,29.8875,0,0
121,5,1,0.4208,30.0313,0,0
121,6,2,0.4208,10.0304,0,0
121,7,3,0.4208,10.0304,0,0
121,8,2,0.4208,29.959,0,0
121,9,3,0.4208,9.95897,0,0
121,10,2,0.4208,9.88754,0,0
121,11,1,0.4208,30.0321,0,0
121,12,2,0.4208,10.0304,0,0
121,13,3,0.4208,10.0304,0,0
121,14,2,0.4208,29.959,0,0
121,15,2,0.4208,30.0313,0,0
121,16,0,0,0,0,0
121,17,2,0.4208,9.38754,0,0
121,18,3,0.4208,10.0313,0,0
121,19,3,0.4208,9.95897,0,0
122,0,3,0.4208,10.0313,0,0
122,1,3,0.4208,9.88754,0,0
122,2,1,0.33664,15.0324,0,0
122,3,0,0,0,0,0
122,4,2,0.4208,29.8875,0,0
122,5,1,0.4208,30.0313,0,0
122,6,2,0.4208,10.0304,0,0
122,7,3,0.4208,10.0304,0,0
122,8,2,0.4208,29.959,0,0
122,9,3,0.4208,9.95897,0,0
122,10,2,0.4208,9.88754,0,0
122,11,1,0.4208,30.0321,0,0
122,12,2,0.4208,10.0304,0,0
122,13,3,0.4208,10.0304,0,0
122,14,2,0.4208,29.959,0,0
122,15,2,0.4208,30.0313,0,0
122,16,0,0,0,0,0
122,17,2,0.4208,9.38755,0,0
122,18,3,0.4208,10.0313,0,0
122,19,3,0.4208,9.95897,0,0
123,0,3,0.4208,10.0313,0,0
123,1,3,0.4208,9.88754,0,0
123,2,1,0.4208,14.032,0,0
123,3,0,0,0,0,0
123,4,2,0.4208,29.8875,0,0
123,5,1,0.4208,30.0313,0,0
123,6,2,0.4208,10.0304,0,0
123,7,3,0.4208,10.0304,0,0
123,8,2,0.4208,29.959,0,0
123,9,3,0.4208,9.95897,0,0
123,10,2,0.4208,9.88754,0,0
123,11,1,0.4208,30.0321,0,0
123,12,2,0.4208,10.0304,0,0
123,13,3,0.4208,10.0304,0,0
123,14,2,0.4208,29.959,0,0
123,15,2,0.4208,30.0313,0,0
123,16,0,0,0,0,0
123,17,2,0.4208,9.38754,0,0
123,18,3,0.33664,15.0319,0,0
123,19,3,0.4208,9.95897,0,0
124,0,3,0.4208,10.0313,0,0
124,1,3,0.4208,9.88754,0,0
124,2,1,0.4208,18.032,0,0
124,3,0,0,0,0,0
124,4,2,0.4208,29.8875,0,0
124,5,1,0.4208,30.0313,0,0
124,6,2,0.4208,10.0304,0,0
124,7,3,0.4208,10.0304,0,0
124,8,2,0.4208,29.959,0,0
124,9,3,0.4208,9.95897,0,0
124,10,2,0.4208,9.88754,0,0
124,11,1,0.4208,30.0321,0,0
124,12,2,0.4208,10.0304,0,0
124,13,3,0.4208,10.0304,0,0
124,14,2,0.4208,29.959,0,0
124,15,2,0.4208,30.0313,0,0
124,16,0,0,0,0,0
124,17,2,0.4208,9.38754,0,0
124,18,3,0.50496,20.0326,0,0
124,19,3,0.4208,9.95897,0,0
125,0,3,0.4208,10.0313,0,0
125,1,3,0.4208,9.88754,0,0
125,2,1,0.50496,20.0317,0,0
125,3,0,0,0,0,0
125,4,2,0.4208,29.8875,0,0
125,5,1,0.4208,30.0313,0,0
125,6,2,0.4208,10.0304,0,0
125,7,3,0.4208,10.0304,0,0
125,8,2,0.4208,29.959,0,0
125,9,3,0.4208,9.95897,0,0
125,10,2,0.4208,9.88754,0,0
125,11,1,0.4208,30.0321,0,0
125,12,2,0.4208,10.0304,0,0
125,13,3,0.4208,10.0304,0,0
125,14,2,0.4208,29.959,0,0
125,15,2,0.4208,30.0313,0,0
125,16,0,0,0,0,0
125,17,2,0.4208,9.38755,0,0
125,18,3,0.33664,20.0317,0,0
125,19,3,0.4208,9.95897,0,0
